Hotel Name,Hotel URL,Room type,Number of guests,Price for 5 nights,Your choices
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__69275&nad_id=b14f6a5f-12c0-44fa-9bb5-2d8e49c8615e_0&nad_cpc=0.5&nad_track=eyJhdWN0aW9uRXBvY2giOjE3Nzg0MDQ0MTAzNDQsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoib1pnQWxJckdjaUs3VjhGOG42eUQ5b2pPdy9PVjNjMDBkZjVMZnZ0enVXOU1vTFliZ1NOQ3hxZElnRmF6ekcyQ1ZHemNKT2RMb2VkMjY1NTBiZjNwTklUNnNzOUhlM0xReUZqT1UyV2pqT0JsN3FkeXBzazJIMTgrVkFvQW1jK1FWOHRTM29jWVd5dGNVOTdRaXhNRHpDZHY5VW8rZjNJeEVmU1UyUDhuM1NLUGFoaVNkYkRvbVFJeFlCTWNpWmllMGxZTVlTQmljMFFhU1RRWWRqTllOa1RLcEN0NkhSWnhKYXdoMEt1MUEwQnJ2K0cxL3p4Y3M3QjkyYm9KUjVxM096eXh1cDIwNWxjVzZ3L1dmUXpzeVZKYVJTSWFaYWlNZkE5bnJXOWlkMyt1cFhzMEtiMytMY1FOcVIyMjdGTkxPeU9KNHNkQy9sSURTR1pCbXZHcmdpdlBUeWtuNTJDTVZ2cDIwem9pMWVQbjBnak1oZ3R1ckJPQit5bExXNHRzYzYxOVJaR2xEb1AyM1U2VnU2L0FhYmd1NVVDUi85T2dIOEM4UTA1U1FseVllRlhyYjd5Y3BpV3dLUXdlNGhneXJWZHVMMHluZFNCNytURmkxSlIveDVRYUh2Tlg1THVwSjd1MkEvYXhFclBqTVBKUWN1eGVuVlFXVVYvTUNJRmxYNDl6cUtKUExhYlZMaTFmRTZNcHh4bkhVNHovQlViQ0Vxbloyc08zbTYrajlWKzhjakJ0UHVUWTBLc2YzK1BDRGFpSlB1QnFCSXZuUTdkNXQ5VHplaWZQbGdOMTZGTXluWFE4eXJwa202RjhCZk4yZERtKzdEeld1eFRIRXN3bWZ0ZUpDN2hyYXJqQmp2THpXd0hFSG56NDlPNVFJbVgrYWtCMVpYa1k5RVp6REFGeVViRHRsUWd1TXNlNG90eHh4MUxwcU8xakx5TU16aEVNSGo0MVFCMi9ickdLY1RENzdScW5QaUxCVkpFL0NCVXVPZHE5TkFpdTAwbXdLSDdZdmUvcTlGd1AyUDN6WGJwL2Z1dHBJaVRXUlQxYjBxUUJBVUh4NnN5NlpGcUxIQ1k0YUlmNkRVQ1JWS2NRejJuUW1wL0RuTm91NkI0UC9Zem9LdWE5VnRaamJPQ2hLRlZuR2d5RnJSSmpkRXh1em1CREdOY0UxY2I0THdSWXR5MVMxdWlMR3FEZTFUYzlLR3kwQk1vQTRpWHJvOXNtOTZnZHhuVUtVN1hESkNvdVd3NEhieFhaNXhaakFNeHkzbEN5cElhQTFrd1FDVE1zV3BtdDJQQktJOFRhYWJqSi9UT242R2tlSnM2bFZOU0dudUpmWWxhcXBnVzlrS1hCN2JBVHRSK3JQanBmcE15cy9NZm80cnJXZjM3VDZzVDRYQVMwQWJRVWRsQkxBelJwU3ZjYzdWSWRBZVcvSUZway9GamJRb3ZOTEllTitHWVZMb0pRVUlJR1dvOVZRNlFPQllEQkszbjNVT3l6eG5OUWZ2aWRxMHkxSzJaeWZGQ21IQWpMSDROLzRGYzRubmNwWjVRSS9VdWRLWDVwUWFINEcwci9UN05EQUJsbGFGd1JNNFhqaERnQTdPcGk1Q0RpWkdFY0grSjV1V3g5UUR5aGkzUTF1Rm9DMExyZkhXa1hPYmJBOSt2U2FqNmthaFFHZG5pM28veU4xc1hlVnBhdWhmdUFKTGZVRXZ1UWVPakt2bXY0bFcxeENuYzY1VkM1WHBZRXh1bDNjZXpjTWp4NEpTbTlxOUdtQWlOMllTY1hLaHlwSFRacmdjWlpPZXU3ZGtBZDVBOTlLQVlQUGEzSnRuaGdKdTZBaU9QSFNsQkdwM2FJZzVKbDIzcXJ1ZHR2RHRMM1NoL2lmbFRXS0pvMG9PRUNMUHNPS1RjR0lRcjg3VmN4WitwaTV2ZFYzRDN2V2pMbGFMUVNiN2JXR281d1F2QjliZzlsRjJ4c0ZUSjlKendBZzBOZkY5M25nYmhqdFg1T1o1OTZlOEN2OXM3a3VHTlEwNXpmNEJuYVNxNFMwWm1CaWtrMDZCUjk4bE0zUlZXYzJLdTVBdnk3RkRhVWx0NTZ4aEZ3SHNRVzVjTT0ifQ%3D%3D&nad_placement=SR_MAIN&from_sustainable_property_sr=1&from=searchresults,Spa Suite We have 4 left 1 full bed Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar More | Spa Suite | We have 4 left | 1 full bed | Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar More | Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar | Private suite | 98 m² | Balcony | Air conditioning | Patio | Flat-screen TV | Minibar | More,N/A,"EGP 232,179",N/A
S S Luxor Hotel,https://www.booking.com/hotel/eg/s-s-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1491671303_420820992_0_2_0&highlighted_blocks=1491671303_420820992_0_2_0&matching_block_id=1491671303_420820992_0_2_0&sr_pri_blocks=1491671303_420820992_0_2_0__17213&from=searchresults,Double or Twin Room 2 twin beds 25 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi Free toiletries Toilet Bathtub or shower Towels Linens TV Refrigerator Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Dining table Upper floors accessible by elevator Clothes rack Drying rack for clothing Toilet paper Hand sanitizer Single-room AC for guest accommodation | Double or Twin Room | 2 twin beds | 25 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi Free toiletries Toilet Bathtub or shower Towels Linens TV Refrigerator Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Dining table Upper floors accessible by elevator Clothes rack Drying rack for clothing Toilet paper Hand sanitizer Single-room AC for guest accommodation | 25 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi | 25 m² | City view | Air conditioning | Attached bathroom | Flat-screen TV | Soundproof | Terrace | Minibar | Free Wifi | Free toiletries Toilet Bathtub or shower Towels Linens TV Refrigerator Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Dining table Upper floors accessible by elevator Clothes rack Drying rack for clothing Toilet paper Hand sanitizer Single-room AC for guest accommodation | Free toiletries | Toilet | Bathtub or shower | Towels | Linens | TV | Refrigerator | Telephone | Tea/Coffee maker | Hairdryer | Electric kettle | Wake-up service | Wardrobe or closet | Dining table | Upper floors accessible by elevator | Clothes rack | Drying rack for clothing | Toilet paper | Hand sanitizer | Single-room AC for guest accommodation,N/A,"EGP 9,075",N/A
S S Luxor Hotel,https://www.booking.com/hotel/eg/s-s-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1491671303_420820992_0_2_0&highlighted_blocks=1491671303_420820992_0_2_0&matching_block_id=1491671303_420820992_0_2_0&sr_pri_blocks=1491671303_420820992_0_2_0__17213&from=searchresults,N/A,Max. people: 2 | Max. people: 1,"EGP 9,608 | EGP 8,807",N/A
S S Luxor Hotel,https://www.booking.com/hotel/eg/s-s-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1491671303_420820992_0_2_0&highlighted_blocks=1491671303_420820992_0_2_0&matching_block_id=1491671303_420820992_0_2_0&sr_pri_blocks=1491671303_420820992_0_2_0__17213&from=searchresults,Single Room We have 5 left 1 twin bed 20 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi More | Single Room | We have 5 left | 1 twin bed | 20 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi More | 20 m² City view Air conditioning Attached bathroom Flat-screen TV Soundproof Terrace Minibar Free Wifi | 20 m² | City view | Air conditioning | Attached bathroom | Flat-screen TV | Soundproof | Terrace | Minibar | Free Wifi | More,N/A,"EGP 8,319",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Standard Double Room Nile View Select your bed (if available) 1 king bed 2 twin beds 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free toiletries Shower Toilet Towels Sitting area TV Telephone Ironing facilities Satellite channels Tea/Coffee maker Interconnecting room(s) available Hairdryer Electric kettle Cable channels Wake-up service Toilet paper Hand sanitizer | Standard Double Room Nile View | Select your bed (if available) 1 king bed 2 twin beds | Select your bed (if available) | 1 king bed | 2 twin beds | 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free toiletries Shower Toilet Towels Sitting area TV Telephone Ironing facilities Satellite channels Tea/Coffee maker Interconnecting room(s) available Hairdryer Electric kettle Cable channels Wake-up service Toilet paper Hand sanitizer | 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 30 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free toiletries Shower Toilet Towels Sitting area TV Telephone Ironing facilities Satellite channels Tea/Coffee maker Interconnecting room(s) available Hairdryer Electric kettle Cable channels Wake-up service Toilet paper Hand sanitizer | Free toiletries | Shower | Toilet | Towels | Sitting area | TV | Telephone | Ironing facilities | Satellite channels | Tea/Coffee maker | Interconnecting room(s) available | Hairdryer | Electric kettle | Cable channels | Wake-up service | Toilet paper | Hand sanitizer,N/A,"EGP 16,223",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,N/A,Max. people: 2 | Max. people: 3 | Max. people: 1,"EGP 18,083 | EGP 29,241 | EGP 20,664 | EGP 31,823 | EGP 23,246 | EGP 34,403 | EGP 27,895 | EGP 39,052 | EGP 30,993 | EGP 42,151 | EGP 31,769 | EGP 42,927 | EGP 61,986 | EGP 73,144 | EGP 33,317 | EGP 44,477 | EGP 25,623",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Deluxe Room with Nile View Select your bed (if available) 2 twin beds 1 king bed 1 room 20 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Terrace Minibar More | Deluxe Room with Nile View | Select your bed (if available) 2 twin beds 1 king bed | Select your bed (if available) | 2 twin beds | 1 king bed | 1 room 20 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Terrace Minibar More | 1 room 20 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Terrace Minibar | 1 room | 20 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | More,N/A,"EGP 18,805",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Premium Double Room Nile View 2 twin beds 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Premium Double Room Nile View | 2 twin beds | 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 30 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 30 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 21,386",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Executive Room Nile View Select your bed (if available) 1 king bed 2 twin beds 1 room 31 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Executive Room Nile View | Select your bed (if available) 1 king bed 2 twin beds | Select your bed (if available) | 1 king bed | 2 twin beds | 1 room 31 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 31 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 31 m² | Balcony | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 26,036",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Junior Suite - Nile view We have 7 left 1 king bed Private suite 40 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Junior Suite - Nile view | We have 7 left | 1 king bed | Private suite 40 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Private suite 40 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | Private suite | 40 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 29,135",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Nile Corner Suite One Bedroom We have 3 left 1 queen bed Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Nile Corner Suite One Bedroom | We have 3 left | 1 queen bed | Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | Private suite | 50 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 29,909",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Ambassador Suite We have 2 left Bedroom 1: 1 queen bed Bedroom 2: 2 twin beds Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Ambassador Suite | We have 2 left | Bedroom 1: 1 queen bed Bedroom 2: 2 twin beds | Bedroom 1: 1 queen bed | Bedroom 1: | 1 queen bed | Bedroom 2: 2 twin beds | Bedroom 2: | 2 twin beds | Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Private suite 50 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | Private suite | 50 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 60,128",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Premium Triple Room Nile View 3 twin beds 1 room 34 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Premium Triple Room Nile View | 3 twin beds | 1 room 34 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 34 m² Balcony Pool view River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 34 m² | Balcony | Pool view | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 31,459",N/A
Pyramisa Hotel Luxor,https://www.booking.com/hotel/eg/pyramisa-isis-suites-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuZiB0AbAAgHSAiQ0NTYxNDYyOC05YTViLTRmOGMtYTQwZi1lNTUyZTQ0OTBkYjnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=10fe40dc5b7b0092&srepoch=1778404416&all_sr_blocks=1603229_264081820_0_34_0&highlighted_blocks=1603229_264081820_0_34_0&matching_block_id=1603229_264081820_0_34_0&sr_pri_blocks=1603229_264081820_0_34_0__30772&from=searchresults,Standard Single Room with Nile View 1 twin bed 1 room 30 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | Standard Single Room with Nile View | 1 twin bed | 1 room 30 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 30 m² Balcony River view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 30 m² | Balcony | River view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,N/A,"EGP 14,465",N/A
